Id,GameID,Username,Bet,CashedOut,Bonus,Profit,BustedAt,PlayDate
17654809,3386996,CIP1,2,NA,NA,NA,1.3,2016-11-26T17:41:20Z
19458184,3397277,hoaithuong,330,5,3.82,1332.62,9.3,2016-11-29T15:46:01Z
10027272,3340488,Kirr923,17,2.6,0,27.2,4.32,2016-11-13T15:32:19Z
21909312,3408886,Camthebitman,4,NA,NA,NA,1.77,2016-12-02T23:53:21Z
6082785,3322860,VenRose24,100,NA,NA,NA,1.18,2016-11-08T14:59:27Z
17561806,3386414,0on97,5000,NA,NA,NA,1.56,2016-11-26T13:47:55Z
14422489,3367581,nguyenthuydung,26,5,3.19,104.83,5.41,2016-11-21T06:26:23Z
26027955,3431132,batangmelle2,100,NA,NA,NA,1.04,2016-12-09T07:15:11Z
7926659,3330617,Tim101101,20,1.05,0,1,1.69,2016-11-10T19:48:07Z
20534127,3402389,Ossyman,190,2,3.39,196.44,653.76,2016-12-01T03:12:39Z
21612576,3407411,chepsarov,2,NA,NA,NA,2.31,2016-12-02T13:44:24Z
3816831,3313373,hplaser,13,1.04,0,0.52,1.81,2016-11-05T22:15:42Z
21350201,3406194,poxynotus,2000,1.53,0,1060,5.09,2016-12-02T05:11:44Z
11050465,3346038,deadximpulse,25,NA,NA,NA,1.42,2016-11-15T04:52:23Z
1048583,3300268,Xchon,1,NA,NA,NA,1.16,2016-11-02T04:27:42Z
1016900,3300062,sui_gene_ris,1195,1.04,3.9,94.37,1.1,2016-11-02T03:03:31Z
21752406,3408058,Bustacash,2,NA,NA,NA,1.35,2016-12-02T17:59:58Z
23807018,3418587,DUMbl4,2,1.1,0,0.2,26.44,2016-12-05T18:23:10Z
6429977,3324281,panep,10,1.04,0,0.4,1.62,2016-11-09T00:48:51Z
20993113,3404425,eva22,25,1.03,0,0.75,7.41,2016-12-01T17:20:06Z
15838462,3376080,meanmachine1,1000,NA,NA,NA,1.28,2016-11-23T16:23:32Z
26062578,3431337,konhun,13,NA,NA,NA,1.13,2016-12-09T08:50:01Z
4818260,3317595,SoManySatoshi,1000,1.27,2.67,296.69,4.36,2016-11-07T03:06:23Z
13442243,3361278,Kirr923,6,NA,NA,NA,1.03,2016-11-19T11:48:41Z
24263917,3420910,Dalles,7,1.14,0,0.98,1.53,2016-12-06T10:06:27Z
18618856,3392962,BustaClick,222,1.04,0,8.88,1.41,2016-11-28T09:45:44Z
20969638,3404336,Ackaron76,116,NA,NA,NA,2.03,2016-12-01T16:43:49Z
17667231,3387073,MARLBOROREDS,100,NA,NA,NA,1.74,2016-11-26T18:12:03Z
25222143,3426086,Rali,300,2.13,0,339,3.78,2016-12-07T20:55:49Z
18352652,3391245,TeusajoMeong,204,NA,NA,NA,1.02,2016-11-27T22:10:18Z
10173158,3341179,rottor29,2,NA,NA,NA,1.05,2016-11-13T20:20:35Z
7488808,3328757,akatwo,8,1.04,0,0.32,28.07,2016-11-10T07:34:55Z
687554,3298308,Bambr,10,1.31,6.8,3.78,1.41,2016-11-01T15:03:21Z
9253313,3336401,Bicarp,310,1.32,0,99.2,77.09,2016-11-12T11:23:44Z
14036076,3365075,alex0809,100,1.33,1.31,34.31,1.35,2016-11-20T13:30:10Z
22247347,3410749,deil,2,NA,NA,NA,3.76,2016-12-03T12:24:05Z
17636685,3386887,Charles151,1,1.05,4,0.09,1.12,2016-11-26T16:52:19Z
2495931,3307693,yfnfifyfif,2,2,3.5,2.07,6.93,2016-11-04T07:10:11Z
18455727,3391920,userhaxk,128,2,2.33,130.98,6.88,2016-11-28T02:36:22Z
11156683,3346701,CominUp,100,2.52,0,152,12.22,2016-11-15T09:24:23Z
7934042,3330648,setco,1,1.43,3,0.46,2.11,2016-11-10T20:01:24Z
6300139,3323724,HakonuTeJIb,5,NA,NA,NA,1.26,2016-11-08T20:57:09Z
5831971,3321910,louisa,1,NA,NA,NA,1.3,2016-11-08T08:29:14Z
10323802,3341888,Vjacheslav123,9,1.04,2.33,0.57,1.12,2016-11-14T01:07:51Z
15599055,3374765,andbig,122,2,2.3,124.8,2.05,2016-11-23T07:28:13Z
1426403,3302238,research_XII,1000,1.97,3.44,1004.4,3.31,2016-11-02T17:50:41Z
21334888,3406113,Cashguru,110,2.23,0,135.3,15.28,2016-12-02T04:39:59Z
15073423,3371732,john421,400,1.05,1.92,27.69,2.69,2016-11-22T10:59:24Z
2980576,3309836,Ashikune,1200,1.76,1.84,934.05,2.05,2016-11-04T21:51:42Z
436425,3297103,benjovis,6,1.04,2.17,0.37,1.36,2016-11-01T07:01:24Z
14317238,3366782,amjune,48,NA,NA,NA,4.54,2016-11-21T01:00:23Z
22957716,3414252,zmarat,25,1.04,1.56,1.39,1.33,2016-12-04T12:48:12Z
23206872,3415485,zachs1,200,1.16,0,32,24.9,2016-12-04T21:08:54Z
21692568,3407781,NabilAmrani,229,1.03,0,6.87,3.1,2016-12-02T16:15:41Z
18192376,3390360,Greedyman,6,NA,NA,NA,1.34,2016-11-27T16:13:15Z
16824620,3381901,ubicute,310,1.1,0,31,1.61,2016-11-25T07:52:34Z
9669731,3338502,sss1012,7,1.1,1.43,0.8,97.03,2016-11-13T01:44:50Z
662820,3298177,AutoRobot,1001,1.08,0,80.08,4.78,2016-11-01T14:10:37Z
4968416,3318316,lelik3310,25,NA,NA,NA,1.3,2016-11-07T07:38:25Z
15343521,3373237,Kipper,39,1.08,0,3.12,1.42,2016-11-22T21:02:15Z
10957421,3345444,iamg0d,5,NA,NA,NA,1,2016-11-15T00:55:26Z
18171853,3390239,bobo12,4,1.41,3,1.76,1.65,2016-11-27T15:22:26Z
6177216,3323237,indie168,590,NA,NA,NA,3.22,2016-11-08T17:31:01Z
11490654,3348681,marcolinux,100,1.25,0,25,5.84,2016-11-15T22:26:41Z
3455529,3311923,leus,8,NA,NA,NA,1.12,2016-11-05T12:16:34Z
8017498,3331003,avtandillom,1,5,3,4.03,7.31,2016-11-10T22:22:53Z
13338242,3360547,dubovskii740,16,NA,NA,NA,2.16,2016-11-19T06:51:09Z
19076284,3395342,davidyepez,7000,1.05,0,350,1.13,2016-11-29T02:09:36Z
21337811,3406128,ElenaV,11,NA,NA,NA,2.1,2016-12-02T04:45:40Z
18567421,3392673,suri,78,NA,NA,NA,1.09,2016-11-28T07:39:55Z
14628141,3368908,sfast,83,1.04,0,3.32,1.7,2016-11-21T15:17:35Z
20580704,3402638,AwkTurtle,6,1.1,2.5,0.75,1.84,2016-12-01T04:56:53Z
2488249,3307658,megainvest,268,NA,NA,NA,1.65,2016-11-04T06:55:46Z
18242743,3390632,RichDadPoorDad,2,1.05,0,0.1,8.04,2016-11-27T18:10:07Z
4518849,3316297,xylitol,151,1.05,0,7.55,4.09,2016-11-06T18:10:54Z
19210966,3396073,simas,5,NA,NA,NA,1.31,2016-11-29T07:29:09Z
23599129,3417664,Aikas,5,1.2,0,1,11.17,2016-12-05T12:05:10Z
8878914,3334607,post1,3,1.46,1.33,1.42,14.21,2016-11-11T23:16:57Z
8081246,3331297,paulri,11,1.25,0,2.75,1.55,2016-11-11T00:23:58Z
22589774,3412370,alexandro3337,12,2,1.17,12.14,16.14,2016-12-03T23:41:37Z
2802216,3309041,dim1983,112,1.13,2.58,17.45,1.17,2016-11-04T16:24:57Z
10278655,3341668,xc23,1,NA,NA,NA,1.05,2016-11-13T23:37:24Z
3720286,3313002,Forcefulchaos,4,NA,NA,NA,1.06,2016-11-05T19:39:08Z
4539143,3316375,sshdontthankme,1,NA,NA,NA,1.07,2016-11-06T18:42:04Z
24813010,3423865,RYANCHAU,2000,NA,NA,NA,1.35,2016-12-07T06:10:25Z
6706783,3325450,ShadowshotBank,1,2.16,2,1.18,4.86,2016-11-09T08:44:24Z
16254700,3378645,Zommau,1000,NA,NA,NA,1.25,2016-11-24T09:46:12Z
4288689,3315393,Su2Lanut,200,NA,NA,NA,1.09,2016-11-06T11:52:45Z
10218140,3341388,alastar13rus,60,NA,NA,NA,1.3,2016-11-13T21:43:10Z
4389318,3315784,Forcefulchaos,4,1.25,0,1,1.74,2016-11-06T14:34:16Z
22401494,3411485,Hoangthien68,186,5,2.83,749.26,22.55,2016-12-03T17:30:24Z
1831433,3304389,--dilib--,2,NA,NA,NA,1.03,2016-11-03T08:39:20Z
12690019,3356077,Paracetamol,100,NA,NA,NA,1.61,2016-11-18T00:49:47Z
26616730,3434730,ilie1981,1,1.15,0,0.15,2.77,2016-12-10T07:24:14Z
6013446,3322602,post1,1,1.47,3,0.5,4.12,2016-11-08T13:15:07Z
23889349,3418991,Aniketdas,60,1.11,2.3,7.98,1.35,2016-12-05T21:11:04Z
24220338,3420710,ElenaV,61,NA,NA,NA,1.31,2016-12-06T08:43:28Z
14333328,3366916,sanio1976,40,1.5,1.98,20.79,2.15,2016-11-21T01:55:30Z
26031417,3431152,Alexy,72000,1.03,0.52,2537.27,1.76,2016-12-09T07:23:11Z
20866675,3403934,Ackaron76,19,NA,NA,NA,1.42,2016-12-01T13:55:29Z
18370465,3391353,Clenbank,80,1.04,0,3.2,2.51,2016-11-27T22:56:22Z
21693196,3407784,Olexandr,1300,NA,NA,NA,1.66,2016-12-02T16:16:37Z
865784,3299201,KDoge,80000,1.1,0,8e3,14.58,2016-11-01T21:16:27Z
7810596,3330140,dermitname,64539,1.01,0,645.39,1.68,2016-11-10T16:41:24Z
26842173,3435916,freshman,30,1.1,0,3,1.68,2016-12-10T15:41:03Z
18841301,3394076,AMG81,1,1.1,0,0.1,1.58,2016-11-28T17:32:23Z
21041463,3404603,antaresgold,2256,1.23,0,518.88,6.54,2016-12-01T18:33:05Z
13055933,3358520,Radeon,27,1.1,0,2.7,1.55,2016-11-18T17:23:06Z
15202408,3372450,Basotik,70,1.05,0,3.5,4.62,2016-11-22T15:41:17Z
20767437,3403494,roNgGoLaWe,19,1.11,1.32,2.34,26.53,2016-12-01T10:46:11Z
21151114,3405081,Adam_Smitt,1,1.09,0,0.09,2.25,2016-12-01T21:47:04Z
22691348,3412915,Suamikutercinta,100,1.5,6.27,56.27,1.65,2016-12-04T03:31:19Z
2472349,3307583,afrod,1,2,3,1.03,8.34,2016-11-04T06:19:40Z
6713965,3325479,MakiArt,3,NA,NA,NA,3.35,2016-11-09T08:56:17Z
22825423,3413598,Xysle,60,1.05,0,3,3.29,2016-12-04T08:17:56Z
10075020,3340727,Miroslav2002,200,2,1.57,203.15,5.12,2016-11-13T17:12:55Z
22222977,3410614,lehanehjy,3,NA,NA,NA,1.49,2016-12-03T11:29:52Z
6242509,3323498,vsvlv,47,1.1,0,4.7,1.27,2016-11-08T19:22:12Z
9339463,3336786,dg93119,3326,NA,NA,NA,1.37,2016-11-12T14:01:33Z
3238018,3311030,MegureRain,2,NA,NA,NA,1.95,2016-11-05T06:14:21Z
17543832,3386310,Shadowshot3,254,1.11,2.27,33.7,1.12,2016-11-26T13:09:29Z
17333375,3384983,Dalles,3,1.13,0,0.39,4.39,2016-11-26T04:13:10Z
8589366,3333419,erfan33tf,800,NA,NA,NA,1.87,2016-11-11T15:19:26Z
23314068,3416091,hoaithuong,101,NA,NA,NA,1.35,2016-12-05T01:14:25Z
205209,3295784,ChaoticForce,43313,1.19,1.45,8857.17,1.74,2016-10-31T22:12:51Z
8152864,3331620,allg1124,300000,1.33,0.87,101617.27,5.21,2016-11-11T02:42:33Z
12647973,3355759,trillphil3,10,NA,NA,NA,1.25,2016-11-17T22:38:18Z
8006882,3330954,covalsanio,6,1.5,2.83,3.17,2.7,2016-11-10T21:59:47Z
4376637,3315733,voevoda,10,NA,NA,NA,3.57,2016-11-06T14:14:56Z
8419566,3332784,geksss,6,NA,NA,NA,1.35,2016-11-11T10:45:36Z
25341308,3426849,tlaelel,149,5,2.46,599.67,6,2016-12-08T02:01:45Z
1333105,3301773,sonixxxx,1000,2.11,2.98,1139.83,4.32,2016-11-02T14:40:02Z
24342732,3421252,zayn,1,NA,NA,NA,1.96,2016-12-06T12:31:48Z
22795549,3413443,runitrightnow,25,NA,NA,NA,1.82,2016-12-04T07:20:38Z
23500252,3417181,tori9,534,NA,NA,NA,2.1,2016-12-05T08:40:47Z
6181345,3323254,ksenaSS,7,NA,NA,NA,1,2016-11-08T17:39:50Z
13173890,3359269,stell4r,3,1.13,0,0.39,5.62,2016-11-18T22:14:41Z
5261839,3319519,nosewi,8,1.04,0,0.32,4.97,2016-11-07T16:09:07Z
2258402,3306437,Chelashin,100,NA,NA,NA,2.08,2016-11-03T22:27:20Z
16184187,3378213,wolfy9,862,NA,NA,NA,1.23,2016-11-24T06:57:14Z
12418890,3354451,setco,1,1.51,3,0.54,2.11,2016-11-17T13:44:15Z
15619380,3374870,alex91,60,1.22,2.28,14.57,5.8,2016-11-23T08:11:32Z
12257362,3353501,K4H1LL,5,NA,NA,NA,1.35,2016-11-17T07:16:08Z
22585754,3412349,Mansur,10,1.28,3.1,3.11,1.52,2016-12-03T23:31:52Z
24905045,3424366,Romanson93,50,NA,NA,NA,1.45,2016-12-07T09:28:39Z
8221116,3331928,LUKA,100,NA,NA,NA,1.35,2016-11-11T04:46:01Z
22873877,3413847,payboy,1,1.1,0,0.1,5.76,2016-12-04T10:03:26Z
5474939,3320376,railsgers,6,1.04,0,0.24,7.31,2016-11-07T21:51:18Z
21842634,3408529,CIP1,1,NA,NA,NA,1.35,2016-12-02T21:18:00Z
4587861,3316567,Ecz0tic,2292,1.1,0,229.2,2.3,2016-11-06T19:59:06Z
2666079,3308430,avtandillom,51,NA,NA,NA,4.99,2016-11-04T12:16:56Z
13006707,3358249,marvino1325,500,3,2.97,1014.83,5.83,2016-11-18T15:33:26Z
7580011,3329174,ksenaSS_04,2,NA,NA,NA,1.06,2016-11-10T10:25:25Z
14816287,3370135,QQQOQQQ,15360,NA,NA,NA,2.59,2016-11-21T23:52:32Z
13265397,3359963,fotos,100,NA,NA,NA,1.03,2016-11-19T02:56:41Z
17108614,3383494,RHCP,53,1.54,0,28.62,10.7,2016-11-25T18:28:29Z
21587744,3407297,vorodmit,1,NA,NA,NA,1.51,2016-12-02T12:51:26Z
16251245,3378623,bloke-,1,NA,NA,NA,1.97,2016-11-24T09:36:01Z
20443049,3401927,JekaChe,4,NA,NA,NA,3.12,2016-12-01T00:03:56Z
10497060,3342896,ChaoticForce,5,3,1.6,10.08,3.1,2016-11-14T07:47:04Z
23663091,3417962,Sadin,2,NA,NA,NA,1.09,2016-12-05T14:12:59Z
2500504,3307713,allg1124,100000,NA,NA,NA,1.26,2016-11-04T07:19:35Z
21076604,3404748,WalshyDev,10,1.1,0,1,12.43,2016-12-01T19:34:20Z
8229069,3331965,yourtimeup,1,1.17,0,0.17,2.63,2016-11-11T04:59:24Z
22310357,3411063,fboy,8,1.42,0,3.36,6.82,2016-12-03T14:38:59Z
14047971,3365143,anastasiya555,5,1.03,0,0.15,6.87,2016-11-20T13:53:45Z
18231042,3390571,mohsen19941,992,NA,NA,NA,1.39,2016-11-27T17:43:03Z
25039983,3425104,DUMbl4,5,1.1,1.8,0.59,1.63,2016-12-07T14:25:50Z
9872653,3339701,saqib114,100,2.33,3.05,136.05,4.08,2016-11-13T10:08:39Z
24484495,3421989,assefmonkey,8,NA,NA,NA,1.29,2016-12-06T17:25:26Z
22668812,3412797,Ralphie15,1,NA,NA,NA,1.09,2016-12-04T02:41:24Z
4652949,3316839,joshuabeats,31,NA,NA,NA,1.01,2016-11-06T21:48:02Z
2792588,3308995,Su2Lanut,300,1.5,3.43,160.3,7.14,2016-11-04T16:06:35Z
23472141,3417030,iboby,3,1.39,0,1.17,886.12,2016-12-05T07:39:56Z
13217434,3359591,iboby,2,1.51,5,1.12,1.76,2016-11-19T00:28:54Z
20486946,3402153,Alexy,108000,NA,NA,NA,1.82,2016-12-01T01:33:49Z
7386411,3328296,kangys89,10000,1.33,0,3300,2.84,2016-11-10T04:24:30Z
9701338,3338692,ShittySda,42,2,2.1,42.88,8.28,2016-11-13T03:11:39Z
10920056,3345204,cxdw,27,1.47,2.3,13.31,1.92,2016-11-14T23:19:55Z
26650618,3434921,aleks7974,10,1.52,6.2,5.82,1.78,2016-12-10T08:44:49Z
16777491,3381641,jojohnv06,2,NA,NA,NA,1.05,2016-11-25T06:11:14Z
2046651,3305421,allg1124,50000,NA,NA,NA,1.28,2016-11-03T15:43:34Z
15847196,3376129,Thoro,50000,1.1,0.27,5132.59,6.99,2016-11-23T16:42:27Z
482159,3297322,avtandillom,1,1.2,3,0.23,1.47,2016-11-01T08:27:57Z
4787317,3317455,xylitol,3240,1.05,2.09,229.62,1.51,2016-11-07T02:08:59Z
5559859,3320749,benjovis,6,1.04,0,0.24,23.44,2016-11-08T00:35:07Z
8324657,3332390,cxdw,6,1.44,1.83,2.75,1.81,2016-11-11T07:54:53Z
20740369,3403361,FreakFruit,1,NA,NA,NA,2.36,2016-12-01T09:52:41Z
25340157,3426841,Patelji,14,NA,NA,NA,2.71,2016-12-08T01:58:45Z
19654337,3398166,stell4r,5,1.13,0,0.65,7.85,2016-11-29T22:01:38Z
18615046,3392942,fboy,10,NA,NA,NA,1.09,2016-11-28T09:33:04Z
13267959,3359983,interestingpw,7,1.05,0,0.35,6.74,2016-11-19T03:04:08Z
15524255,3374353,kingofbigmac,3,NA,NA,NA,2.7,2016-11-23T04:37:31Z
6268503,3323599,wolfy9,311,1.52,2.34,169.01,10.53,2016-11-08T20:05:44Z
25389529,3427171,cculliton23,1000,1.15,0,150,12.44,2016-12-08T04:13:49Z
7673885,3329576,Remaic859zh,6,2.35,0,8.1,8.74,2016-11-10T13:03:13Z
1405804,3302132,queenindira,3,NA,NA,NA,1.41,2016-11-02T17:01:22Z
16308198,3378964,Alex2016,62,2,3.16,63.96,2.56,2016-11-24T12:03:11Z
21266850,3405723,iboby,3,1.39,1.33,1.21,8.03,2016-12-02T02:05:34Z
11192466,3346951,shekhar282,200,1.1,0,20,1.84,2016-11-15T11:02:11Z
10771196,3344394,makimilian,3,NA,NA,NA,2.86,2016-11-14T17:45:31Z
11860835,3351027,whddhks817,1000,1.25,0,250,2.95,2016-11-16T14:23:01Z
17198722,3384056,Pasquale87,1,1.5,0,0.5,3.23,2016-11-25T22:13:18Z
7930937,3330635,yfnfifyfif,2,2,2.5,2.05,8.38,2016-11-10T19:56:22Z
9701385,3338692,GalaxyBoom7,1000,1.34,2.1,360.97,8.28,2016-11-13T03:11:39Z
11585437,3349319,interestingpw,5,1.05,0,0.25,1.24,2016-11-16T02:55:07Z
5583737,3320851,kontopolo,76406,NA,NA,NA,4.07,2016-11-08T01:14:55Z
17049928,3383163,kotakamal,76,NA,NA,NA,1.07,2016-11-25T16:18:36Z
6927932,3326324,BobbyD,2000,1.05,0,100,265.11,2016-11-09T14:35:03Z
14438102,3367681,Ebenezer,76,1.05,1.57,4.99,1.79,2016-11-21T07:05:38Z
999332,3299948,avtandillom,6,NA,NA,NA,1.55,2016-11-02T02:15:58Z
1465472,3302436,a223532a,12,NA,NA,NA,1.21,2016-11-02T19:12:04Z
9176954,3336009,avtandillom,2,NA,NA,NA,2.09,2016-11-12T08:41:45Z
2253348,3306412,nazar,1111,NA,NA,NA,4.62,2016-11-03T22:18:33Z
9010310,3335198,DUMbl4,14,1.34,3.07,5.19,7.32,2016-11-12T03:20:17Z
21447192,3406651,Suamikutercinta,200,NA,NA,NA,1,2016-12-02T08:26:48Z
15101553,3371885,berserker,3523,3,2.74,7142.49,3.09,2016-11-22T11:55:42Z
16483957,3379897,rickette,96000,1.02,0,1920,7.07,2016-11-24T18:19:18Z
21085894,3404788,runitrightnow,76,NA,NA,NA,1.73,2016-12-01T19:53:07Z
24135075,3420288,Greedyman,1598,1.04,0,63.92,4.1,2016-12-06T06:04:29Z
10381554,3342202,jhw2133,176,NA,NA,NA,4.14,2016-11-14T03:07:50Z
24000797,3419581,iboby,3,1.39,1.67,1.22,1.59,2016-12-06T01:16:03Z
8482625,3333031,serg611,20,2,1.7,20.34,55.39,2016-11-11T12:30:41Z
9699293,3338679,Bicarp,500,1.32,0,160,3.76,2016-11-13T03:05:06Z
26282683,3432649,alander760,20,1.1,1.35,2.27,4.75,2016-12-09T17:32:13Z
5564364,3320769,Woefulknight,27,1.5,0,13.5,6.43,2016-11-08T00:42:46Z
22646648,3412679,-t-,10,NA,NA,NA,1.9,2016-12-04T01:51:32Z
16932774,3382501,lelyka16,2,NA,NA,NA,1.68,2016-11-25T12:00:03Z
24495678,3422047,kixon97,5,NA,NA,NA,1.75,2016-12-06T17:49:29Z
9485709,3337471,klay18,100,2,3.57,103.57,5.62,2016-11-12T18:38:37Z
11730574,3350281,cowbay,10,1.35,0,3.5,2.6,2016-11-16T09:18:28Z
25249981,3426264,freshman,6,1.1,4.67,0.88,1.19,2016-12-07T22:05:53Z
9938625,3340040,kangys89,130,NA,NA,NA,1.1,2016-11-13T12:28:31Z
14090567,3365388,BigMama,10,NA,NA,NA,1.66,2016-11-20T15:30:36Z
2642944,3308326,Luxerion,1,NA,NA,NA,1.68,2016-11-04T11:37:20Z
3019508,3310015,sintegra,10,1.04,0,0.4,83.86,2016-11-04T23:14:04Z
12410615,3354400,YOHAN2,315,NA,NA,NA,1.39,2016-11-17T13:22:00Z
7679110,3329599,djavoi,4,1.04,0,0.16,1.96,2016-11-10T13:12:08Z
26523529,3434148,Laletin,35,NA,NA,NA,1.05,2016-12-10T03:39:31Z
11345812,3347874,amador2005,5000,1.1,2.2,609.89,1.53,2016-11-15T17:07:24Z
21508769,3406934,Dalles,28,1.14,0,3.92,10.98,2016-12-02T10:25:24Z
24546541,3422339,Mattman,6,1.05,0,0.3,2.42,2016-12-06T19:44:44Z
11126075,3346523,1225,18,1.21,0,3.78,3.72,2016-11-15T08:12:39Z
11676257,3349948,Snowballcps,53,1.05,0,2.65,4.94,2016-11-16T06:59:51Z
24690442,3423126,4fIGHty,40,NA,NA,NA,1.83,2016-12-07T01:07:24Z
20821070,3403750,dyatlov,26,1.13,0,3.38,2.4,2016-12-01T12:41:16Z
21882291,3408741,Shustrichek,15,NA,NA,NA,2.16,2016-12-02T22:54:07Z
455651,3297197,Papy26,49,1.05,2.08,3.47,1.95,2016-11-01T07:38:48Z
1599953,3303143,Dalles,1,1.13,0,0.13,3.11,2016-11-03T00:03:43Z
6292199,3323691,dmitry163ns,65,1.11,1.98,8.44,1.21,2016-11-08T20:43:12Z
16104558,3377729,fabianalima,5,3,4.6,10.23,3.34,2016-11-24T03:43:00Z
245712,3296022,dakadea,22,1.25,2.77,6.11,1.96,2016-10-31T23:46:54Z
24334467,3421216,whddhks817,20000,1.5,1.31,10261.48,3.51,2016-12-06T12:18:40Z
18929681,3394511,calvinmoo,1,1.01,0,0.01,1.34,2016-11-28T20:27:16Z
8393682,3332677,UtilityBread1,11,NA,NA,NA,1.28,2016-11-11T09:56:52Z
8791938,3334221,tarina,17,1.72,2.18,12.61,4.03,2016-11-11T20:35:38Z
3486898,3312056,fd46hg5rt,230,NA,NA,NA,6.16,2016-11-05T13:06:56Z
24004770,3419603,fennec420,152,NA,NA,NA,1.69,2016-12-06T01:24:22Z
19111400,3395551,danir,2,2,7.5,2.15,2.22,2016-11-29T03:39:12Z
19176758,3395902,arrowhead5,118,2.12,0,132.16,8.5,2016-11-29T06:21:01Z
6344349,3323911,Woefulknight,3,1.5,2.33,1.57,2.18,2016-11-08T22:18:34Z
23323916,3416154,setco,2,1.39,0,0.78,3.06,2016-12-05T01:37:48Z
61044,3295075,RoberBaron,28960,1.06,0,1737.6,17.18,2016-10-31T17:22:57Z
3402021,3311713,o_p_,60000,NA,NA,NA,1.32,2016-11-05T10:55:46Z
2897516,3309472,kot163rus,30,1.3,0,9,340.73,2016-11-04T19:22:17Z
10734664,3344200,Shram555,100,NA,NA,NA,1.32,2016-11-14T16:24:56Z
16819343,3381872,urafuckingqueer,2000,NA,NA,NA,1.1,2016-11-25T07:37:42Z
12141666,3352723,cxdw,6,1.54,2.33,3.38,143.25,2016-11-17T01:52:06Z
26103282,3431585,klem,8,1.6,2.63,5.01,1.63,2016-12-09T10:23:47Z
21994339,3409439,RoberBaron,4300,1.26,0,1118,6.09,2016-12-03T03:25:51Z
6333756,3323866,GalaxyBoom7,1000,NA,NA,NA,1.22,2016-11-08T21:55:42Z
22772114,3413326,andreevaa,98,1.06,0,5.88,6.17,2016-12-04T06:34:07Z
16099997,3377700,Sacred141,1,NA,NA,NA,1.77,2016-11-24T03:28:14Z
2906405,3309512,catdog,464,1.2,0,92.8,10.11,2016-11-04T19:39:57Z
11636637,3349682,sshdontthankme,1,NA,NA,NA,2.46,2016-11-16T05:17:44Z
14931935,3370946,psycworld,6,NA,NA,NA,1.23,2016-11-22T05:28:06Z
21705449,3407840,AwkTurtle,7,NA,NA,NA,1.43,2016-12-02T16:37:15Z
3412507,3311753,MakiArt,5,1.25,0,1.25,178.97,2016-11-05T11:11:18Z
2213964,3306222,allg1124,50000,1.33,1.99,17497.04,1.79,2016-11-03T21:05:03Z
20060470,3400204,probablyme,598,1.5,0,299,6.64,2016-11-30T11:56:40Z
9924939,3339969,RUSSO2016,26,2,2.23,26.58,2.9,2016-11-13T11:58:04Z
1257148,3301389,Bustacash,1,1.1,0,0.1,80.05,2016-11-02T12:03:38Z
14516107,3368201,simku2300,778,NA,NA,NA,1.32,2016-11-21T10:38:41Z
26617798,3434736,MikeT,10,NA,NA,NA,1.46,2016-12-10T07:26:48Z
6250502,3323529,tatjana270707,5000,1.09,0,450,3.32,2016-11-08T19:33:54Z
7580783,3329178,dermitname,500,1.01,3.97,24.86,1.15,2016-11-10T10:26:23Z
936941,3299590,cortiarte,8,1.04,2.38,0.51,2.22,2016-11-01T23:56:57Z
24783250,3423687,iboby,9,1.39,0,3.51,3.07,2016-12-07T04:56:36Z
12882348,3357419,Zimoglyd,32,1.04,0,1.28,4.95,2016-11-18T09:56:45Z
293400,3296310,wolfy9,425,1.3,0,127.5,2.68,2016-11-01T01:44:21Z
13763782,3363362,OnTheMoon22,33,1.5,0,16.5,11.3,2016-11-20T02:03:31Z
22706922,3412991,khard,294,NA,NA,NA,1.31,2016-12-04T04:06:54Z
15802859,3375875,Hummba,35,1.17,5.06,7.72,1.18,2016-11-23T14:59:21Z
3135638,3310575,thegamebeoi,18,1.04,3.11,1.28,1.16,2016-11-05T03:10:48Z
8489900,3333060,speculyant777,10,1.25,1.9,2.69,4.11,2016-11-11T12:43:34Z
10841901,3344766,NabilAmrani,34,1.5,3.06,18.04,3.4,2016-11-14T20:11:52Z
19186146,3395948,ayubkarimi587,400,NA,NA,NA,1.26,2016-11-29T06:39:36Z
10422115,3342448,ssb2125,8,NA,NA,NA,1.06,2016-11-14T04:52:13Z
13379381,3360843,andbig,320,NA,NA,NA,1.75,2016-11-19T08:52:57Z
7184511,3327357,Isnotaustin,1,1.05,0,0.05,2.29,2016-11-09T21:52:35Z
17418014,3385567,Sp1cy,8,NA,NA,NA,1.13,2016-11-26T08:06:29Z
15273365,3372839,lea7s,3000,2,0,3e3,7.56,2016-11-22T18:19:41Z
9849623,3339577,Blarg,5,1.1,0,0.5,2.26,2016-11-13T09:11:02Z
5706480,3321408,cortiarte,7,1.04,0,0.28,1.66,2016-11-08T05:08:15Z
26637519,3434847,geksss,1,1.02,1,0.03,1.19,2016-12-10T08:16:02Z
11436950,3348369,Fossil1555,34,1.11,0,3.74,5.97,2016-11-15T20:22:03Z
10597381,3343455,terriri2,210,NA,NA,NA,1.15,2016-11-14T11:31:21Z
17179979,3383927,Neyeshpapa,3,NA,NA,NA,1.89,2016-11-25T21:19:24Z
10713326,3344084,foxmlg,1,NA,NA,NA,1.02,2016-11-14T15:36:01Z
24800353,3423791,Etcshaman,3000,3.29,1.12,6903.62,3.74,2016-12-07T05:40:44Z
7402107,3328373,ShittySda,64,NA,NA,NA,1.34,2016-11-10T04:53:47Z
